Qualification Code,Qualification Title,Qualification Status,Currency Period Start Date,Currency Period End Date,Extent,Scope Start Date,Scope End Date,NSW Delivery Approved,VIC Delivery Approved,QLD Delivery Approved,SA Delivery Approved,WA Delivery Approved,TAS Delivery Approved,NT Delivery Approved,ACT Delivery Approved,International Delivery Approved,Organisation Code,Legal Name,Business name(s),RTO Status,Registration Manager,Legal authority,Initial Registration Date,Registration Start Date,Registration End Date,Registration End Reason,Head Office Physical Address,Head Office location state,Latitude,Longitude,RTO Type,ABN,ACN,URL,CEO Contact Name,CEO Email,CEO Mobile,CEO Phone,Public Enquiries Contact name,Public Enquiries Contact role job title,Public Enquiries Group name,Public Enquiries Organisation,Public Enquiries Email,Public Enquiries Mobile,Public Enquiries Phone,Registration Enquiries contact name,Registration Enquiries Contact role job title,Registration Enquiries Email,Registration Enquiries Mobile,Registration Enquiries Phone,Current Restriction/Regulatory Decision
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,20/02/2031,True,True,True,True,True,True,True,True,False,21986,Lyons Education Group Pty Ltd,LYONS COLLEGE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,29/06/2007,19/09/2018,18/09/2025,,"Level 4, 303 Collins St, MELBOURNE, VIC, 3000",Victoria,-37.81652,144.96377,Education/training Business Or Centre: Privately Operated Registered Training Organisation,64132773249,132773249,http://www.lyons.edu.au,Mr Ben Saporta,ben.saporta@lyons.edu.au,0413932152,0413932152,Mr Ben Saporta,CEO,,Lyons Education Group Pty Ltd,ben.saporta@lyons.edu.au,0413932152,0413932152,Mr Ben Saporta,CEO,ben.saporta@lyons.edu.au,0413932152,0413932152,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,06/07/2025,True,True,True,True,True,True,True,True,False,21994,Australian Academy of Higher Learning Pty Ltd,T I V;TECHNICAL INSTITUTE OF VICTORIA,Current (re-registration pending),Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,16/07/2007,01/01/2022,06/07/2025,"Registration period expired, registration is taken to continue while a renewal application is considered.","34 Steel St, NORTH MELBOURNE, VIC, 3051",Victoria,-37.79588,144.93764,Education/training Business Or Centre: Privately Operated Registered Training Organisation,63121460704,121460704,http://www.techinstitute.vic.edu.au,Mr Kang Chai,ceo@techinstitute.vic.edu.au,,0396393525,Mr Kang Chai,CEO,,Australian Academy of Higher Learning Pty Ltd,ceo@techinstitute.vic.edu.au,,0396393525,Mr Kang Chai,ceo,ceo@techinstitute.vic.edu.au,,0396393525,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,25/11/2024,True,True,True,True,True,True,True,True,False,21996,KFQ Partners Pty Ltd,AUSTRALIAN INSTITUTE OF ENTREPRENEURSHIP,Current (re-registration pending),Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,26/11/2007,26/11/2017,25/11/2024,"Registration period expired, registration is taken to continue while a renewal application is considered.","Level 11, 474 Flinders Street, MELBOURNE, VIC, 3000",Victoria,-37.81761,144.9682,Education/training Business Or Centre: Privately Operated Registered Training Organisation,79124768092,124768092,http://www.aiemel.vic.edu.au,Mr Sukhwinder Singh,sukh@aiemel.edu.au,04511111145,0451111145,Mr Sukhwinder Singh,CEO,,KFQ Partners Pty Ltd,sukh@aiemel.edu.au,04511111145,0451111145,Mr Sukhwinder Singh,CEO,ceo@aiemel.edu.au,,0451111145,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,29/09/2025,False,True,False,False,False,False,False,False,False,22034,Pass Global Pty Ltd,"Altec College;Altec English;AUSTRALIAN LEARNING, TRAINING & EDUCATION CENTRE",Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,15/04/2008,19/07/2019,29/09/2025,,"Level 8 620 Bourke St, MELBOURNE, VIC, 3000",Victoria,-37.8121,144.97013,Education/training Business Or Centre: Privately Operated Registered Training Organisation,84110641239,110641239,http://www.altec.edu.au,Mr Ramit Masalia,ceo@altec.edu.au,0469095360,0395291783,Mr Ramit Masalia,CEO,,Pass Global Pty Ltd,ceo@altec.edu.au,0469095360,0395291783,Mr Ramit Masalia,CEO,ceo@altec.edu.au,0469095360,0395291783,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,23/09/2028,True,True,True,True,True,True,True,True,False,22048,Zarah Institute of Education Pty Ltd,BARTON COLLEGE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,08/02/2008,24/09/2023,23/09/2028,,"Level 1 355 Spencer St, WEST MELBOURNE, VIC, 3003",Victoria,-37.81187,144.95056,Education/training Business Or Centre: Privately Operated Registered Training Organisation,54127159979,127159979,http://www.barton.edu.au,Ms Wenting Li,karen.li@barton.edu.au,0402689480,0396400302,Ms Wenting Li,PEO,,Zarah Institute of Education Pty Ltd,karen.li@barton.edu.au,0402689480,0396400302,Ms Wenting Li,CEO,karen.li@barton.edu.au,0402689480,0396400302,True
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,03/07/2025,False,True,False,False,False,False,False,False,False,22073,Angad Australian Institute of Technology Pty. Ltd.,Angad Australian Institute of Technology Pty. Ltd.,Current (re-registration pending),Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,04/07/2008,04/07/2018,03/07/2025,"Registration period expired, registration is taken to continue while a renewal application is considered.","Level 6
501 Latrobe Street, Melbourne, VIC, 3000",Victoria,-37.81253,144.95449,Education/training Business Or Centre: Privately Operated Registered Training Organisation,50126930603,126930603,http://www.angad.vic.edu.au,Mr Sukhmeet Singh Ahuja,contactsukhmeet@yahoo.com.au,0423925333,0396709095,Mr Sukhmeet Singh Ahuja,Chief Executive Officer,,Angad Australian Institute of Technology Pty. Ltd.,contactsukhmeet@yahoo.com.au,0423925333,0396709095,Mr Sukhmeet Singh Ahuja,Chief Executive Officer,contactsukhmeet@yahoo.com.au,0423925333,0396709095,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,31/08/2030,True,True,True,True,True,True,True,True,False,22088,Greenhill Education Group Pty Ltd,Royal Greenhill Institute of Technology,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,02/09/2008,01/09/2023,31/08/2030,,"28-32 Elizabeth Street, Melbourne, VIC, 3000",Victoria,-37.81727,144.96483,Education/training Business Or Centre: Privately Operated Registered Training Organisation,68127999160,127999160,http://www.rgit.edu.au,Mr Chandra Yonzon,chandra@rgit.edu.au,422315959,386399000,Mr Chandra Yonzon,CEO,,Greenhill Education Group Pty Ltd,info@rgit.edu.au,0422315959,0386399000,Mr Chandra Yonzon,CEO,info@rgit.edu.au,0422315959,0386399000,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,19/11/2028,True,True,True,True,True,True,True,True,False,22134,Australian National College Pty. Ltd.,Australian National College,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,04/09/2008,20/11/2023,19/11/2028,,"182 Capel St, NORTH MELBOURNE, VIC, 3051",Victoria,-37.80315,144.95588,Education/training Business Or Centre: Privately Operated Registered Training Organisation,55128906221,128906221,http://www.anc.vic.edu.au,Mr Jaswinder Singh,j.singh@anc.vic.edu.au,0423500002,0396623300,Mr Jaswinder Singh,CEO,,Australian National College Pty. Ltd.,j.singh@anc.vic.edu.au,0423500002,0396623300,Mr. Jaswinder Singh,CEO,ceo@anc.vic.edu.au,0396623300,0396623300,True
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,28/10/2025,True,True,True,True,True,True,True,True,False,22172,Melbourne City Institute of Education Pty. Ltd. as Trustee for MCIE Unit Trust,Explore English;INSTITUTE FOR ONLINE LEARNING;Melbourne City Institute of Education;My Choice In Education,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,30/10/2008,29/10/2018,28/10/2025,,"Level 8 234-250 Collins St, MELBOURNE, VIC, 3000",Victoria,-37.81552,144.96575,Education/training Business Or Centre: Privately Operated Registered Training Organisation,11938741874,123911777,http://www.mcie.edu.au,Mr Gary Coonar,gary.coonar@mcie.com.au,0419508541,0396531801,Mr Gary Coonar,Managing Director,,Melbourne City Institute of Education Pty. Ltd. as Trustee for MCIE Unit Trust,gary.coonar@mcie.com.au,0419508541,0396531801,Mr Gary Coonar,Managing Director,gary.coonar@mcie.com.au,0419508541,0396531801,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,04/06/2026,True,True,True,True,True,True,True,True,False,22205,Acumen Education Pty Ltd,Acumen Higher Education,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,05/06/2009,05/06/2019,04/06/2026,,"5-9 Elizabeth Street, Richmond, VIC, 3121",Victoria,-37.81088,144.99191,Education/training Business Or Centre: Privately Operated Registered Training Organisation,83130237133,130237133,http://www.acumen.edu.au,Mr Sundeep Pusuluru,sundeep@acumen.edu.au,0438835531,0384151244,Mr Sundeep Pusuluru,Chief Executive Officer,,Acumen Education Pty Ltd,sundeep@acumen.edu.au,0438835531,0384151244,Mr Sundeep Pusuluru,Chief Executive Officer,sundeep@acumen.edu.au,0438835531,0384151244,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,27/10/2030,True,True,True,True,True,True,True,True,False,22207,Pax Institute of Education Pty Ltd,Pax Institute of Education,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,28/10/2009,28/10/2023,27/10/2030,,"Suite 1 Level 16 190 Queen St, MELBOURNE, VIC, 3000",Victoria,-37.81407,144.96055,Education/training Business Or Centre: Privately Operated Registered Training Organisation,85124557071,124557071,http://www.pax.edu.au,Mrs Timple Jain,timple.j@pax.edu.au,432053115,0432053115,Mrs Timple Jain,CEO,,Pax Institute of Education Pty Ltd,timple.j@pax.edu.au,432053115,0432053115,Mrs Timple Jain,CEO,timple.j@pax.edu.au,432053115,0432053115,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,06/10/2026,False,True,False,False,False,False,False,False,False,22234,Ashton College Pty Ltd,ASHTON COLLEGE;Ashton English,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,06/10/2009,07/10/2019,06/10/2026,,"213 Nicholson Street, Footscray, VIC, 3011",Victoria,-37.8033,144.8991,Education/training Business Or Centre: Privately Operated Registered Training Organisation,73132531456,132531456,http://www.ashtoncollege.edu.au,Mr Navinder Singh,kevin@ashtoncollege.edu.au,393492488,0393492488,Mr Navinder Singh,Academic Director,,Ashton College Pty Ltd,kevin@ashtoncollege.edu.au,393492488,0393492488,Mr Navinder Singh,CEO,kevin@ashtoncollege.edu.au,393492488,0393492488,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,20/07/2022,29/06/2031,False,True,False,False,False,False,False,False,False,22256,Central Job Mart Pty Ltd,CENTRAL JOB MART PTY LTD;Practical Training Pathways,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,13/07/2009,01/07/2024,29/06/2031,,"Rear 172 High Street, 174 High Street, PRESTON, VIC, 3072",Victoria,-37.74578,145.00289,Education/training Business Or Centre: Privately Operated Registered Training Organisation,51090423966,090423966,,Mr Raja Sohail Ahmed Sadiq,sohail.sadiq@pracpathways.com.au,,0416410789,Mr Raja Sohail Ahmed Sadiq,Manager,,Central Job Mart Pty Ltd,sohail.sadiq@pracpathways.com.au,,0416410789,Mr Raja Sohail Ahmed Sadiq,Manager,sohail.sadiq@pracpathways.com.au,,0416410789,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,24/08/2022,30/06/2027,True,True,True,True,True,True,True,True,False,22302,Central Australian Institute of Technology Pty Ltd,,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,30/06/2010,01/07/2020,30/06/2027,,"8-10 Cross Street, Footscray, VIC, 3012",Victoria,-37.80026,144.87687,Education/training Business Or Centre: Privately Operated Registered Training Organisation,27130385581,130385581,http://www.cac.vic.edu.au,Mr Sachin Yonzon,info@cac.vic.edu.au,0434282260,0396874275,Dr. Jigme Nidup,Resource Manager,,Central Australian Institute of Technology Pty Ltd,info@cac.vic.edu.au,,0396874275,Mr Sachin Yonzon,Chief Executive Officer,info@cac.vic.edu.au,0434282260,0396874275,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,30/06/2029,False,True,False,False,False,False,False,False,False,22424,Australian Careers Education Pty. Ltd.,AUSTRALIAN CAREERS EDUCATION,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,02/07/2010,01/07/2022,30/06/2029,,"347-351 Victoria St, Brunswick, VIC, 3056",Victoria,-37.7664,144.95802,Education/training Business Or Centre: Privately Operated Registered Training Organisation,69136260252,136260252,http://www.ace.vic.edu.au,Mr Garry Ghattas,garry@ace.vic.edu.au,0412385807,0393801414,Mr Garry Ghattas,CEO,,Australian Careers Education Pty. Ltd.,garry@ace.vic.edu.au,0412385807,0393801414,Mr Garry Ghattas,CEO,garry@ace.vic.edu.au,0412385807,0393801414,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,11/04/2030,True,True,True,True,True,True,True,True,False,22446,Bentley College Pty Ltd,Bentley College,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,12/04/2011,12/04/2023,11/04/2030,,"Suite 2 Level 7 190 Queen St, MELBOURNE, VIC, 3000",Victoria,,,Education/training Business Or Centre: Privately Operated Registered Training Organisation,96139153763,139153763,http://www.bentley.edu.au,Mr Wahab Ashraf,admin@bentley.edu.au,,0433033403,Mr Wahab Ashraf,Chief Executive Officer,,Bentley College Pty Ltd,admin@bentley.edu.au,,0433033403,Mr Wahab Ashraf,Chief Executive Officer,admin@bentley.edu.au,,0433033403,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,31/07/2030,True,True,True,True,True,True,True,True,False,22452,VIITE Pty Ltd,Victorian International Institute of Technical Education,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,15/02/2011,01/08/2023,31/07/2030,,"Level 5 271 William St, MELBOURNE, VIC, 3000",Victoria,-37.81587,144.95825,Education/training Business Or Centre: Privately Operated Registered Training Organisation,18140752736,140752736,http://viite.edu.au/,Mr RAUL HERNANDEZ,raulh@viite.edu.au,0422174057,0422174057,Mr RAUL HERNANDEZ,CEO,,VIITE Pty Ltd,raulh@viite.edu.au,0422174057,0422174057,Mr RAUL HERNANDEZ,CEO,raulh@viite.edu.au,0422174057,0422174057,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,15/07/2022,30/04/2026,True,True,True,True,True,True,True,True,False,2401,Skills Strategies International Pty Ltd,ACCESS COACHING;Skills Strategies International,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,07/11/1996,01/05/2019,30/04/2026,,"5/199 Balcatta Road, Balcatta, WA, 6021",Western Australia,-31.86032,115.81396,Education/training Business Or Centre: Privately Operated Registered Training Organisation,67115401986,115401986,http://www.skillstrategies.wa.edu.au,Mrs. Sandra Robinson,sandra@skillstrategies.edu.au,0412886515,61432180,Mrs. Sandra Robinson,Director,,Skills Strategies International Pty Ltd,sandra@skillstrategies.edu.au,0412886515,61432180,Mrs. Sandra Robinson,Director,sandra@skillstrategies.edu.au,0412886515,61432180,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,05/11/2031,True,True,True,True,True,True,True,True,False,2437,Axial Training Pty Ltd,Axial International College;AXIAL TRAINING PTY LTD,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,01/01/1998,06/11/2024,05/11/2031,,"Office 20 2404 Logan Rd, EIGHT MILE PLAINS, QLD, 4113",Queensland,-27.5725,153.09224,Education/training Business Or Centre: Privately Operated Registered Training Organisation,15077405442,077405442,http://www.axial.edu.au,Mrs Alena Smith,alena.smith@axial.edu.au,0403013431,0403013431,,,Training Administration,Axial Training Pty Ltd,trgadmin@axial.edu.au,0733874400,0733874400,Ms Alena Leanne Smith,CEO,compliance@axial.edu.au,0403013431,0733874400,False
SIT40521,Certificate IV in Kitchen Management,Current,10/06/2022,,Deliver and assess,10/06/2022,29/09/2025,True,True,True,True,True,True,True,True,False,2508,Charlton Brown Pty Ltd,CHARLTON BROWN AUSTRALIA NANNY COLLEGE,Current,Australian Skills Quality Authority,National Vocational Education and Training Regulator Act 2011,01/01/1998,30/09/2022,29/09/2025,,"Level 4 102 Adelaide St, BRISBANE CITY, QLD, 4000",Queensland,,,Education/training Business Or Centre: Privately Operated Registered Training Organisation,76071346953,071346953,http://charltonbrown.com.au,Mr. Troy Yue,troy.yue@charltonbrown.com.au,0433996609,0731530705,Mr. Troy Yue,Chief Executive Officer,,Charlton Brown Pty Ltd,troy.yue@charltonbrown.com.au,0433996609,0731530705,Mr. Troy Yue,Chief Executive Officer,troy.yue@charltonbrown.com.au,0433996609,0731530705,True
